Channel,LOB,Product,Category,Total Volume Eaches
Channel 1,LOB 2,Product 395,Category 2,1124
Channel 1,LOB 1,Product 395,Category 2,27
Channel 1,LOB 2,Product 396,Category 2,80
Channel 1,LOB 2,Product 397,Category 2,550
Channel 1,LOB 2,Product 398,Category 2,24
Channel 1,LOB 1,Product 398,Category 2,8
Channel 1,LOB 1,Product 399,Category 2,4
Channel 1,LOB 2,Product 400,Category 2,1
Channel 1,LOB 2,Product 401,Category 3,2736
Channel 1,LOB 1,Product 401,Category 3,3050
Channel 1,LOB 2,Product 402,Category 2,3
Channel 1,LOB 2,Product 403,Category 2,6
Channel 1,LOB 2,Product 404,Category 2,54
Channel 1,LOB 1,Product 404,Category 2,35
Channel 1,LOB 2,Product 405,Category 2,79
Channel 1,LOB 2,Product 406,Category 2,24
Channel 1,LOB 1,Product 406,Category 2,25
Channel 1,LOB 2,Product 407,Category 2,42
Channel 1,LOB 1,Product 407,Category 2,13
Channel 1,LOB 1,Product 408,Category 2,349
Channel 1,LOB 1,Product 409,Category 2,69
Channel 1,LOB 1,Product 410,Category 2,96
Channel 1,LOB 2,Product 411,Category 2,10
Channel 1,LOB 1,Product 411,Category 2,241
Channel 1,LOB 2,Product 412,Category 2,57
Channel 1,LOB 1,Product 413,Category 2,3
Channel 1,LOB 2,Product 414,Category 2,40
Channel 1,LOB 1,Product 414,Category 2,2
Channel 1,LOB 2,Product 415,Category 2,2
Channel 1,LOB 2,Product 416,Category 2,3
Channel 1,LOB 1,Product 417,Category 1,7
Channel 1,LOB 2,Product 418,Category 3,936
Channel 1,LOB 1,Product 418,Category 3,455
Channel 1,LOB 2,Product 419,Category 3,456
Channel 1,LOB 1,Product 419,Category 3,216
Channel 1,LOB 2,Product 420,Category 1,24
Channel 1,LOB 1,Product 420,Category 1,1272
Channel 1,LOB 1,Product 421,Category 1,20
Channel 1,LOB 1,Product 422,Category 1,140
Channel 1,LOB 1,Product 423,Category 1,34
Channel 1,LOB 2,Product 424,Category 1,117
Channel 1,LOB 1,Product 424,Category 1,390
Channel 1,LOB 2,Product 425,Category 2,0
Channel 1,LOB 1,Product 426,Category 1,2
Channel 1,LOB 1,Product 427,Category 1,1
Channel 1,LOB 2,Product 428,Category 1,6
Channel 1,LOB 1,Product 428,Category 1,5
Channel 1,LOB 2,Product 429,Category 2,9
Channel 1,LOB 2,Product 430,Category 2,7
Channel 1,LOB 1,Product 430,Category 2,8
Channel 1,LOB 2,Product 431,Category 2,24
Channel 1,LOB 1,Product 431,Category 2,12
Channel 1,LOB 2,Product 432,Category 2,206
Channel 1,LOB 1,Product 432,Category 2,342
Channel 1,LOB 2,Product 433,Category 2,300
Channel 1,LOB 1,Product 433,Category 2,19684
Channel 1,LOB 2,Product 434,Category 2,98
Channel 1,LOB 1,Product 434,Category 2,37
Channel 1,LOB 2,Product 435,Category 2,20
Channel 1,LOB 1,Product 435,Category 2,17
Channel 1,LOB 2,Product 436,Category 2,105
Channel 1,LOB 1,Product 436,Category 2,324
Channel 1,LOB 2,Product 437,Category 2,5346
Channel 1,LOB 1,Product 437,Category 2,155
Channel 1,LOB 2,Product 438,Category 2,6433
Channel 1,LOB 1,Product 438,Category 2,73
Channel 1,LOB 2,Product 439,Category 2,767
Channel 1,LOB 1,Product 439,Category 2,315
Channel 1,LOB 2,Product 440,Category 2,1038
Channel 1,LOB 2,Product 441,Category 1,4
Channel 1,LOB 1,Product 442,Category 1,27
Channel 1,LOB 2,Product 443,Category 1,1
Channel 1,LOB 1,Product 443,Category 1,32
Channel 1,LOB 1,Product 444,Category 1,11
Channel 1,LOB 2,Product 445,Category 1,3
Channel 1,LOB 1,Product 445,Category 1,73
Channel 1,LOB 1,Product 446,Category 1,12
Channel 1,LOB 2,Product 447,Category 1,563
Channel 1,LOB 1,Product 447,Category 1,257
Channel 1,LOB 2,Product 448,Category 1,257
Channel 1,LOB 1,Product 448,Category 1,67
Channel 1,LOB 2,Product 449,Category 1,25
Channel 1,LOB 2,Product 450,Category 1,74
Channel 1,LOB 1,Product 450,Category 1,1
Channel 1,LOB 2,Product 451,Category 1,1916
Channel 1,LOB 1,Product 451,Category 1,160
Channel 1,LOB 1,Product 452,Category 1,15
Channel 1,LOB 1,Product 453,Category 1,24
Channel 1,LOB 1,Product 454,Category 1,13026
Channel 1,LOB 1,Product 455,Category 1,14780
Channel 1,LOB 1,Product 456,Category 2,1
Channel 1,LOB 1,Product 457,Category 1,16467
Channel 1,LOB 2,Product 458,Category 4,16
Channel 1,LOB 1,Product 458,Category 4,53
Channel 1,LOB 1,Product 459,Category 4,10
Channel 1,LOB 2,Product 460,Category 1,12
Channel 1,LOB 1,Product 460,Category 1,4
Channel 1,LOB 2,Product 461,Category 2,53
Channel 1,LOB 1,Product 461,Category 2,11
Channel 1,LOB 2,Product 462,Category 1,2
Channel 1,LOB 1,Product 462,Category 1,13
Channel 1,LOB 2,Product 464,Category 3,4176
Channel 1,LOB 1,Product 464,Category 3,719
Channel 1,LOB 1,Product 465,Category 1,4833
Channel 1,LOB 1,Product 466,Category 1,1
Channel 1,LOB 2,Product 467,Category 2,609
Channel 1,LOB 1,Product 467,Category 2,101
Channel 1,LOB 2,Product 468,Category 2,6
Channel 1,LOB 2,Product 469,Category 2,246
Channel 1,LOB 2,Product 470,Category 2,98
Channel 1,LOB 2,Product 471,Category 2,330
Channel 1,LOB 2,Product 472,Category 1,446
Channel 1,LOB 1,Product 472,Category 1,27
Channel 1,LOB 2,Product 473,Category 1,24
Channel 1,LOB 1,Product 473,Category 1,188
Channel 1,LOB 1,Product 474,Category 1,25
Channel 1,LOB 1,Product 475,Category 2,21
Channel 1,LOB 1,Product 476,Category 2,7
Channel 1,LOB 2,Product 477,Category 2,1975
Channel 1,LOB 1,Product 477,Category 2,138
Channel 1,LOB 2,Product 478,Category 2,331
Channel 1,LOB 1,Product 478,Category 2,441
Channel 1,LOB 2,Product 479,Category 2,2409
Channel 1,LOB 1,Product 479,Category 2,211
Channel 1,LOB 1,Product 480,Category 2,2
Channel 1,LOB 2,Product 481,Category 2,9
Channel 1,LOB 1,Product 482,Category 2,3
Channel 1,LOB 2,Product 483,Category 2,402
Channel 1,LOB 2,Product 484,Category 2,96
Channel 1,LOB 2,Product 485,Category 2,6
Channel 1,LOB 2,Product 486,Category 2,1
Channel 1,LOB 2,Product 487,Category 2,1
Channel 1,LOB 2,Product 488,Category 2,201
Channel 1,LOB 2,Product 489,Category 2,5739
Channel 1,LOB 1,Product 489,Category 2,484
Channel 1,LOB 1,Product 490,Category 2,7
Channel 1,LOB 2,Product 491,Category 2,7
Channel 1,LOB 2,Product 492,Category 2,69
Channel 1,LOB 1,Product 492,Category 2,2
Channel 1,LOB 2,Product 493,Category 3,451425
Channel 1,LOB 1,Product 493,Category 3,153875
Channel 1,LOB 2,Product 494,Category 2,12
Channel 1,LOB 2,Product 495,Category 2,27
Channel 1,LOB 2,Product 496,Category 2,168
Channel 1,LOB 1,Product 496,Category 2,427
Channel 1,LOB 2,Product 497,Category 2,576
Channel 1,LOB 1,Product 497,Category 2,1029
Channel 1,LOB 1,Product 498,Category 1,62
Channel 1,LOB 2,Product 499,Category 1,2
Channel 1,LOB 1,Product 499,Category 1,2
Channel 1,LOB 2,Product 500,Category 1,48
Channel 1,LOB 1,Product 500,Category 1,113
Channel 1,LOB 2,Product 501,Category 1,24
Channel 1,LOB 2,Product 502,Category 1,28
Channel 1,LOB 1,Product 502,Category 1,37
Channel 1,LOB 2,Product 503,Category 1,168
Channel 1,LOB 1,Product 503,Category 1,140
Channel 1,LOB 2,Product 504,Category 1,10
Channel 1,LOB 1,Product 504,Category 1,1
Channel 1,LOB 2,Product 505,Category 1,1
Channel 1,LOB 1,Product 505,Category 1,2
Channel 1,LOB 2,Product 506,Category 4,188
Channel 1,LOB 1,Product 506,Category 4,91
Channel 1,LOB 2,Product 507,Category 4,1
Channel 1,LOB 2,Product 508,Category 4,35
Channel 1,LOB 2,Product 509,Category 4,3
Channel 1,LOB 2,Product 510,Category 4,8
Channel 1,LOB 1,Product 510,Category 4,3
Channel 1,LOB 2,Product 511,Category 3,528
Channel 1,LOB 1,Product 511,Category 3,1522
Channel 1,LOB 2,Product 512,Category 1,31
Channel 1,LOB 1,Product 512,Category 1,83
Channel 1,LOB 1,Product 513,Category 1,5893
Channel 1,LOB 2,Product 514,Category 1,48
Channel 1,LOB 1,Product 514,Category 1,4165
Channel 1,LOB 1,Product 515,Category 1,4989
Channel 1,LOB 2,Product 516,Category 1,48
Channel 1,LOB 1,Product 516,Category 1,5127
Channel 1,LOB 2,Product 517,Category 1,48
Channel 1,LOB 1,Product 517,Category 1,5529
Channel 1,LOB 2,Product 518,Category 1,144
Channel 1,LOB 1,Product 518,Category 1,5546
Channel 1,LOB 2,Product 519,Category 2,3
Channel 1,LOB 1,Product 520,Category 2,4
Channel 1,LOB 1,Product 521,Category 2,1
Channel 1,LOB 1,Product 522,Category 2,2
Channel 1,LOB 1,Product 523,Category 2,3
Channel 1,LOB 2,Product 524,Category 2,119
Channel 1,LOB 1,Product 524,Category 2,332
Channel 1,LOB 2,Product 525,Category 2,9
Channel 1,LOB 2,Product 526,Category 2,2
Channel 1,LOB 2,Product 527,Category 2,6
Channel 1,LOB 2,Product 528,Category 2,14
Channel 1,LOB 2,Product 529,Category 2,13
Channel 1,LOB 1,Product 529,Category 2,10
Channel 1,LOB 2,Product 530,Category 2,2859
Channel 1,LOB 1,Product 530,Category 2,596
Channel 1,LOB 2,Product 531,Category 2,18
Channel 1,LOB 1,Product 531,Category 2,14
Channel 1,LOB 2,Product 532,Category 2,6
Channel 1,LOB 1,Product 532,Category 2,5
Channel 1,LOB 2,Product 533,Category 2,6
Channel 1,LOB 1,Product 533,Category 2,44
Channel 1,LOB 2,Product 534,Category 2,4492
Channel 1,LOB 1,Product 534,Category 2,317
Channel 1,LOB 2,Product 535,Category 2,367
Channel 1,LOB 1,Product 535,Category 2,68
Channel 1,LOB 2,Product 536,Category 2,837
Channel 1,LOB 1,Product 536,Category 2,29
Channel 1,LOB 1,Product 537,Category 2,282
Channel 1,LOB 2,Product 538,Category 3,552
Channel 1,LOB 1,Product 538,Category 3,2883
Channel 1,LOB 2,Product 539,Category 1,3
Channel 1,LOB 2,Product 540,Category 2,4
Channel 1,LOB 2,Product 541,Category 1,1
Channel 1,LOB 1,Product 542,Category 1,1
Channel 1,LOB 2,Product 543,Category 1,4
Channel 1,LOB 1,Product 543,Category 1,9
Channel 1,LOB 2,Product 544,Category 2,12
Channel 1,LOB 1,Product 545,Category 2,1
Channel 1,LOB 1,Product 546,Category 1,277
Channel 1,LOB 2,Product 547,Category 2,4
Channel 1,LOB 1,Product 547,Category 2,31
Channel 1,LOB 2,Product 548,Category 2,7
Channel 1,LOB 1,Product 548,Category 2,9
Channel 1,LOB 2,Product 549,Category 2,0
Channel 1,LOB 1,Product 549,Category 2,621
Channel 1,LOB 2,Product 550,Category 3,312
Channel 1,LOB 1,Product 550,Category 3,125
Channel 1,LOB 2,Product 551,Category 2,2
Channel 1,LOB 1,Product 551,Category 2,6
Channel 1,LOB 2,Product 552,Category 2,35
Channel 1,LOB 2,Product 553,Category 2,16
Channel 1,LOB 2,Product 554,Category 3,840
Channel 1,LOB 1,Product 555,Category 2,1
Channel 1,LOB 2,Product 556,Category 2,7
Channel 1,LOB 2,Product 557,Category 2,25
Channel 1,LOB 2,Product 558,Category 1,34
Channel 1,LOB 1,Product 558,Category 1,67
Channel 1,LOB 1,Product 559,Category 1,22
Channel 1,LOB 1,Product 560,Category 1,89
Channel 1,LOB 2,Product 561,Category 1,47
Channel 1,LOB 2,Product 562,Category 1,20
Channel 1,LOB 1,Product 562,Category 1,5119
Channel 1,LOB 2,Product 563,Category 1,72
Channel 1,LOB 1,Product 563,Category 1,29111
Channel 1,LOB 1,Product 564,Category 1,9592
Channel 1,LOB 2,Product 565,Category 1,106
Channel 1,LOB 2,Product 566,Category 1,1
Channel 1,LOB 1,Product 566,Category 1,11
Channel 1,LOB 2,Product 567,Category 1,1
Channel 1,LOB 2,Product 568,Category 1,100
Channel 1,LOB 1,Product 568,Category 1,10
Channel 1,LOB 2,Product 569,Category 1,7
Channel 1,LOB 1,Product 570,Category 1,3
Channel 1,LOB 2,Product 571,Category 1,34
Channel 1,LOB 1,Product 571,Category 1,1
Channel 1,LOB 2,Product 572,Category 1,7
Channel 1,LOB 1,Product 572,Category 1,3
Channel 1,LOB 2,Product 573,Category 1,7
Channel 1,LOB 1,Product 573,Category 1,1
Channel 1,LOB 2,Product 574,Category 1,3
Channel 1,LOB 2,Product 575,Category 1,23
Channel 1,LOB 1,Product 575,Category 1,17
Channel 1,LOB 2,Product 576,Category 1,19
Channel 1,LOB 1,Product 576,Category 1,15
Channel 1,LOB 2,Product 577,Category 1,1084
Channel 1,LOB 1,Product 577,Category 1,32
Channel 1,LOB 2,Product 578,Category 1,87
Channel 1,LOB 2,Product 579,Category 1,25
Channel 1,LOB 1,Product 580,Category 1,3
Channel 1,LOB 2,Product 581,Category 1,2
Channel 1,LOB 1,Product 581,Category 1,2
Channel 1,LOB 2,Product 582,Category 1,5
Channel 1,LOB 1,Product 582,Category 1,2
Channel 1,LOB 2,Product 583,Category 1,3
Channel 1,LOB 2,Product 584,Category 1,17
Channel 1,LOB 1,Product 584,Category 1,2
Channel 1,LOB 2,Product 585,Category 1,1
Channel 1,LOB 2,Product 586,Category 1,12
Channel 1,LOB 1,Product 586,Category 1,6
Channel 1,LOB 2,Product 587,Category 1,3
Channel 1,LOB 1,Product 587,Category 1,4
Channel 1,LOB 1,Product 588,Category 1,2
Channel 1,LOB 2,Product 589,Category 1,8
Channel 1,LOB 1,Product 589,Category 1,3
Channel 1,LOB 2,Product 590,Category 1,1742
Channel 1,LOB 1,Product 590,Category 1,28
Channel 1,LOB 1,Product 591,Category 1,10
Channel 1,LOB 2,Product 592,Category 1,9
Channel 1,LOB 1,Product 592,Category 1,2
Channel 1,LOB 2,Product 593,Category 1,11
Channel 1,LOB 1,Product 593,Category 1,3
Channel 1,LOB 2,Product 594,Category 2,5
Channel 1,LOB 1,Product 594,Category 2,2
Channel 1,LOB 2,Product 595,Category 2,2
Channel 1,LOB 1,Product 595,Category 2,50
Channel 1,LOB 2,Product 596,Category 2,859
Channel 1,LOB 1,Product 596,Category 2,39
Channel 1,LOB 2,Product 597,Category 2,7
Channel 1,LOB 1,Product 597,Category 2,1
Channel 1,LOB 2,Product 598,Category 2,33
Channel 1,LOB 2,Product 599,Category 2,23
Channel 1,LOB 2,Product 600,Category 1,10
Channel 1,LOB 2,Product 601,Category 1,25
Channel 1,LOB 2,Product 602,Category 1,68
Channel 1,LOB 2,Product 603,Category 2,12
Channel 1,LOB 2,Product 604,Category 2,12
Channel 1,LOB 2,Product 605,Category 2,12
Channel 1,LOB 2,Product 606,Category 2,12
Channel 1,LOB 2,Product 607,Category 2,12
Channel 1,LOB 2,Product 608,Category 4,32
Channel 1,LOB 1,Product 608,Category 4,6
Channel 1,LOB 2,Product 609,Category 4,5
Channel 1,LOB 1,Product 609,Category 4,3
Channel 1,LOB 2,Product 610,Category 2,6
Channel 1,LOB 2,Product 611,Category 2,18
Channel 1,LOB 2,Product 612,Category 2,105
Channel 1,LOB 1,Product 612,Category 2,18
Channel 1,LOB 1,Product 613,Category 2,45
Channel 1,LOB 2,Product 614,Category 2,3
Channel 1,LOB 2,Product 615,Category 2,6
Channel 1,LOB 1,Product 616,Category 2,6
Channel 1,LOB 2,Product 617,Category 2,4
Channel 1,LOB 2,Product 618,Category 2,6
Channel 1,LOB 1,Product 618,Category 2,10
Channel 1,LOB 2,Product 619,Category 2,21
Channel 1,LOB 1,Product 619,Category 2,155
Channel 1,LOB 2,Product 620,Category 2,76
Channel 1,LOB 1,Product 620,Category 2,372
Channel 1,LOB 2,Product 621,Category 2,54
Channel 1,LOB 2,Product 622,Category 2,10
Channel 1,LOB 1,Product 622,Category 2,10
Channel 1,LOB 1,Product 623,Category 1,3
Channel 1,LOB 2,Product 624,Category 1,108
Channel 1,LOB 1,Product 624,Category 1,18
Channel 1,LOB 2,Product 625,Category 1,103
Channel 1,LOB 1,Product 625,Category 1,30
Channel 1,LOB 2,Product 626,Category 1,166
Channel 1,LOB 1,Product 626,Category 1,44
Channel 1,LOB 2,Product 627,Category 1,7
Channel 1,LOB 2,Product 628,Category 1,147
Channel 1,LOB 1,Product 628,Category 1,81
Channel 1,LOB 2,Product 629,Category 2,5
Channel 1,LOB 2,Product 630,Category 2,37
Channel 1,LOB 2,Product 631,Category 2,24
Channel 1,LOB 2,Product 632,Category 2,125
Channel 1,LOB 2,Product 633,Category 1,1
Channel 1,LOB 2,Product 634,Category 2,491
Channel 1,LOB 1,Product 634,Category 2,302
Channel 1,LOB 2,Product 635,Category 1,31
Channel 1,LOB 1,Product 635,Category 1,13
Channel 1,LOB 1,Product 636,Category 1,3
Channel 1,LOB 1,Product 637,Category 1,289
Channel 1,LOB 2,Product 638,Category 2,21
Channel 1,LOB 1,Product 638,Category 2,85
Channel 1,LOB 1,Product 639,Category 2,36
Channel 1,LOB 2,Product 640,Category 2,49
Channel 1,LOB 1,Product 640,Category 2,108
Channel 1,LOB 2,Product 641,Category 2,316
Channel 1,LOB 1,Product 641,Category 2,211
Channel 1,LOB 2,Product 642,Category 2,164
Channel 1,LOB 1,Product 642,Category 2,146
Channel 1,LOB 2,Product 643,Category 2,9
Channel 1,LOB 1,Product 643,Category 2,239
Channel 1,LOB 2,Product 644,Category 2,38
Channel 1,LOB 1,Product 644,Category 2,80
Channel 1,LOB 1,Product 645,Category 2,9
Channel 1,LOB 1,Product 646,Category 2,20
Channel 1,LOB 1,Product 647,Category 1,47698
Channel 1,LOB 2,Product 648,Category 2,2898
Channel 1,LOB 1,Product 648,Category 2,565
Channel 1,LOB 1,Product 649,Category 4,2
Channel 1,LOB 2,Product 650,Category 3,3265
Channel 1,LOB 1,Product 650,Category 3,3519
Channel 1,LOB 1,Product 651,Category 2,7
Channel 1,LOB 1,Product 652,Category 2,13
Channel 1,LOB 2,Product 653,Category 1,24
Channel 1,LOB 1,Product 653,Category 1,25521
Channel 1,LOB 1,Product 654,Category 1,7497
Channel 1,LOB 1,Product 655,Category 1,1580
Channel 1,LOB 1,Product 656,Category 2,4
Channel 1,LOB 2,Product 657,Category 1,5
Channel 1,LOB 2,Product 658,Category 1,33
Channel 1,LOB 1,Product 658,Category 1,27
Channel 1,LOB 2,Product 659,Category 2,31
Channel 1,LOB 1,Product 659,Category 2,17
Channel 1,LOB 1,Product 660,Category 1,29483
Channel 1,LOB 2,Product 661,Category 2,580
Channel 1,LOB 1,Product 661,Category 2,377
Channel 1,LOB 2,Product 662,Category 2,61
Channel 1,LOB 1,Product 663,Category 2,1
Channel 1,LOB 2,Product 664,Category 2,273
Channel 1,LOB 1,Product 664,Category 2,13
Channel 1,LOB 2,Product 665,Category 3,-36
Channel 1,LOB 1,Product 665,Category 3,97
Channel 1,LOB 2,Product 666,Category 3,5652
Channel 1,LOB 1,Product 666,Category 3,2025
Channel 1,LOB 2,Product 667,Category 2,188
Channel 1,LOB 1,Product 667,Category 2,54
Channel 1,LOB 2,Product 668,Category 2,2
Channel 1,LOB 2,Product 669,Category 2,12
Channel 1,LOB 1,Product 669,Category 2,142
Channel 1,LOB 2,Product 670,Category 2,360
Channel 1,LOB 2,Product 671,Category 2,240
Channel 1,LOB 2,Product 672,Category 2,2182
Channel 1,LOB 1,Product 672,Category 2,6
Channel 1,LOB 2,Product 673,Category 2,12
Channel 1,LOB 1,Product 674,Category 2,21
Channel 1,LOB 2,Product 675,Category 1,1
Channel 1,LOB 2,Product 676,Category 1,0
Channel 1,LOB 2,Product 677,Category 1,5
Channel 1,LOB 1,Product 677,Category 1,1
Channel 1,LOB 2,Product 678,Category 1,5
Channel 1,LOB 2,Product 679,Category 1,2
Channel 1,LOB 1,Product 680,Category 1,1
Channel 1,LOB 1,Product 681,Category 1,1
Channel 1,LOB 2,Product 682,Category 1,2
Channel 1,LOB 1,Product 682,Category 1,4
Channel 1,LOB 2,Product 683,Category 1,12
Channel 1,LOB 1,Product 683,Category 1,1
Channel 1,LOB 2,Product 684,Category 2,21
Channel 1,LOB 2,Product 685,Category 2,20
Channel 1,LOB 2,Product 686,Category 2,100
Channel 1,LOB 1,Product 687,Category 2,4
Channel 1,LOB 2,Product 688,Category 2,3
Channel 1,LOB 2,Product 689,Category 2,3
Channel 1,LOB 1,Product 689,Category 2,2
Channel 1,LOB 2,Product 690,Category 2,60
Channel 1,LOB 1,Product 690,Category 2,67
Channel 1,LOB 1,Product 691,Category 2,9
Channel 1,LOB 2,Product 692,Category 2,212
Channel 1,LOB 1,Product 692,Category 2,46
Channel 1,LOB 2,Product 693,Category 2,343
Channel 1,LOB 1,Product 693,Category 2,112
Channel 1,LOB 1,Product 694,Category 1,7884
Channel 1,LOB 1,Product 695,Category 1,2263
Channel 1,LOB 1,Product 696,Category 1,18190
Channel 1,LOB 1,Product 697,Category 1,9024
Channel 1,LOB 1,Product 698,Category 1,9457
Channel 1,LOB 1,Product 699,Category 1,784
Channel 1,LOB 2,Product 700,Category 3,288
Channel 1,LOB 1,Product 700,Category 3,24
Channel 1,LOB 2,Product 701,Category 3,384
Channel 1,LOB 2,Product 702,Category 3,216
Channel 1,LOB 2,Product 703,Category 3,1248
Channel 1,LOB 1,Product 703,Category 3,962
Channel 1,LOB 2,Product 704,Category 2,22
Channel 1,LOB 1,Product 704,Category 2,355
Channel 1,LOB 2,Product 705,Category 2,84
Channel 1,LOB 1,Product 705,Category 2,111
Channel 1,LOB 2,Product 706,Category 2,169
Channel 1,LOB 1,Product 706,Category 2,81
Channel 1,LOB 2,Product 707,Category 2,455
Channel 1,LOB 1,Product 707,Category 2,267
Channel 1,LOB 1,Product 708,Category 2,98
Channel 1,LOB 2,Product 709,Category 2,10
Channel 1,LOB 1,Product 709,Category 2,17
Channel 1,LOB 2,Product 710,Category 2,12
Channel 1,LOB 1,Product 710,Category 2,19
Channel 1,LOB 2,Product 711,Category 2,18
Channel 1,LOB 1,Product 711,Category 2,65
Channel 1,LOB 1,Product 712,Category 2,1
Channel 1,LOB 1,Product 713,Category 2,1
Channel 1,LOB 2,Product 714,Category 2,1
Channel 1,LOB 1,Product 715,Category 3,-2
Channel 1,LOB 2,Product 716,Category 3,49056
Channel 1,LOB 1,Product 716,Category 3,10596
Channel 1,LOB 1,Product 717,Category 3,7
Channel 1,LOB 2,Product 718,Category 3,34632
Channel 1,LOB 1,Product 718,Category 3,31126
Channel 1,LOB 2,Product 719,Category 3,768
Channel 1,LOB 1,Product 719,Category 3,110684
Channel 1,LOB 2,Product 720,Category 3,4080
Channel 1,LOB 1,Product 720,Category 3,509195
Channel 1,LOB 2,Product 721,Category 3,4048
Channel 1,LOB 2,Product 722,Category 3,195
Channel 1,LOB 2,Product 723,Category 2,24
Channel 1,LOB 1,Product 723,Category 2,21
Channel 1,LOB 2,Product 724,Category 2,-8
Channel 1,LOB 2,Product 725,Category 3,1740
Channel 1,LOB 1,Product 725,Category 3,1684
Channel 1,LOB 2,Product 726,Category 3,22
Channel 1,LOB 2,Product 727,Category 2,1
Channel 1,LOB 2,Product 728,Category 2,4
Channel 1,LOB 2,Product 729,Category 2,4
Channel 1,LOB 2,Product 730,Category 2,927
Channel 1,LOB 1,Product 730,Category 2,3
Channel 1,LOB 2,Product 731,Category 2,46
Channel 1,LOB 2,Product 732,Category 2,452
Channel 1,LOB 1,Product 732,Category 2,14
